"BehaviorSpace results (NetLogo 5.3.1)"
"drug_model.nlogo"
"experiment 1.0"
"04/18/2017 15:42:49:975 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tolerance_limit","no_of_dealers","no_of_consumers","consumer_network","franchise_limit","leave_consumer","surplus","suspicion","allow_direct_connection","new_consumer","[step]","mean [tax_paid] of consumers","mean [tax_collected] of consumers","mean [asked_someone_to_broker] of consumers","mean [brokered_for_someone] of consumers","mean [brokered_for_new_user] of consumers","mean [pinched] of consumers","mean [selling_price] of dealers","count dealers","count consumers"
"158","3","25","100","1","10","50","24","10","5","50","17280","0","1309.851485148515","127.05940594059406","67.35643564356435","67.34653465346534","11.212726211705794","116.8076923076923","26","101"
"160","3","25","100","1","10","50","24","10","5","50","17280","0","1146.82","139.89","58.85","58.71","9.51717842323651","120.5","20","100"
"161","3","25","100","1","20","10","24","5","1","10","17280","0","759.8484848484849","157.74747474747474","38.72727272727273","38.41414141414141","7.368441698538784","103","7","99"
"162","3","25","100","1","20","10","24","5","1","10","17279","1144.4242424242425","1149.111111111111","156.31313131313132","58.707070707070706","58.484848484848484","9.342366757000901","123","6","99"
"163","3","25","100","1","20","10","24","5","1","10","17280","0","905.10101010101","153.35353535353536","46.5959595959596","46.64646464646464","7.366030601025515","122.875","8","99"
"166","3","25","100","1","20","10","24","5","1","10","17279","1124.62","1124.62","154.93","57.12","57.12","8.866911957950068","126.83333333333333","6","100"
"164","3","25","100","1","20","10","24","5","1","10","17280","0","879.89898989899","153.989898989899","45.535353535353536","45.37373737373738","6.9353893969278575","126.75","8","99"
"165","3","25","100","1","20","10","24","5","1","10","17280","0","922.28","150.99","47.19","47.19","7.539073569482289","122.33333333333333","9","100"
"168","3","25","100","1","20","10","24","5","1","10","17279","1140.21","1140.21","154.92","58.76","58.76","8.50902985074627","134","7","100"
"167","3","25","100","1","20","10","24","5","1","10","17280","0","880.3939393939394","153.57575757575756","45.303030303030305","45.14141414141414","7.233283539621571","121.71428571428571","7","99"
"169","3","25","100","1","20","10","24","5","1","10","17280","0","734.010101010101","156.6969696969697","37.73737373737374","38.14141414141414","5.600740226694426","131","4","99"
"170","3","25","100","1","20","10","24","5","1","10","17280","0","805.2222222222222","156.37373737373738","41.09090909090909","41.07070707070707","8.800242865816637","91.5","4","99"
"171","3","25","100","1","20","10","24","5","1","50","17279","1039.4158415841584","1039.4158415841584","155.2970297029703","53.37623762376238","53.37623762376238","8.249332076064752","126","7","101"
"172","3","25","100","1","20","10","24","5","1","50","17280","0","709.2115384615385","152.17307692307693","36.50961538461539","36.50961538461539","6.236784885968303","113.71428571428571","7","104"
"173","3","25","100","1","20","10","24","5","1","50","17280","0","817.83","156.08","42.06","42.06","7.096138828633405","115.25","8","100"
"174","3","25","100","1","20","10","24","5","1","50","17280","0","829.6868686868687","154.14141414141415","42.42424242424242","43.515151515151516","6.030953354940892","137.57142857142858","7","99"
"175","3","25","100","1","20","10","24","5","1","50","17279","1196.29","1196.29","153.36","62.42","62.42","8.686753112033195","137.71428571428572","7","100"
"176","3","25","100","1","20","10","24","5","1","50","17280","0","816.1683168316831","153.41584158415841","42.336633663366335","42.336633663366335","7.114792301147923","114.71428571428571","7","101"
"177","3","25","100","1","20","10","24","5","1","50","17280","0","826.5142857142857","146.32380952380953","42.38095238095238","42.58095238095238","6.647567981616242","124.33333333333333","6","105"
"179","3","25","100","1","20","10","24","5","1","50","17279","983.7058823529412","983.7058823529412","153.99019607843138","50.92156862745098","50.92156862745098","7.001465354825203","140.5","4","102"
"178","3","25","100","1","20","10","24","5","1","50","17280","0","743.0098039215686","153.91176470588235","38.049019607843135","38.049019607843135","5.96316054511692","124.6","5","102"
"182","3","25","100","1","20","10","24","5","5","10","17279","1276.4141414141413","1278.3030303030303","154.03030303030303","65.78787878787878","65.6969696969697","12.350753915971309","103.5","8","99"
"181","3","25","100","1","20","10","24","5","5","10","17280","0","849.88","154.98","43.7","43.7","7.797064220183485","109","7","100"
"180","3","25","100","1","20","10","24","5","1","50","17280","0","793.0388349514564","151.40776699029126","40.737864077669904","40.737864077669904","6.513665995494508","121.75","8","103"
"183","3","25","100","1","20","10","24","5","5","10","17280","0","777.2178217821782","155.36633663366337","39.76237623762376","39.76237623762376","6.57730173581533","118.16666666666667","6","101"
"184","3","25","100","1","20","10","24","5","5","10","17279","1027.7623762376238","1027.7623762376238","155.26732673267327","52.98019801980198","52.98019801980198","8.11391349661282","126.66666666666667","6","101"
"185","3","25","100","1","20","10","24","5","5","10","17280","0","942.51","150.28","47.69","47.69","6.896414634146342","136.66666666666666","6","100"
"186","3","25","100","1","20","10","24","5","5","10","17280","0","773.44","156.09","39.72","39.72","6.56252121212121","117.85714285714286","7","100"
"187","3","25","100","1","20","10","24","5","5","10","17280","0","962.48","148.5","49.13","49.13","8.36211989574283","115.1","10","100"
"188","3","25","100","1","20","10","24","5","5","10","17279","1129.84","1129.84","154.65","57.95","57.95","9.326509433962261","121.14285714285714","7","100"
"189","3","25","100","1","20","10","24","5","5","10","17280","0","910.3960396039604","150.65346534653466","46.86138613861386","46.86138613861386","7.275892424407279","125.125","8","101"
"192","3","25","100","1","20","10","24","5","5","50","17279","1101.58","1086.18","153.17","56.07","56.87","9.398343634116191","115.57142857142857","7","100"
"191","3","25","100","1","20","10","24","5","5","50","17280","0","802.504761904762","147.26666666666668","41.27619047619048","41.27619047619048","6.995682855956828","114.71428571428571","7","105"
"190","3","25","100","1","20","10","24","5","5","10","17280","0","936.93","151.67","48.22","48.22","8.147217391304352","115","9","100"
"194","3","25","100","1","20","10","24","5","5","50","17279","1122.1782178217823","1122.1782178217823","153.21782178217822","57.198019801980195","57.198019801980195","9.115166029238301","123.11111111111111","9","101"
"193","3","25","100","1","20","10","24","5","5","50","17280","0","857.7115384615385","146.52884615384616","43.75","43.75","6.923232149016906","123.88888888888889","9","104"
"195","3","25","100","1","20","10","24","5","5","50","17280","0","914.1980198019802","151.54455445544554","46.68316831683168","46.68316831683168","7.173306171070464","127.44444444444444","9","101"
"196","3","25","100","1","20","10","24","5","5","50","17280","0","826.18","155.26","41.75","41.75","7.313511111111111","112.5","6","100"
"197","3","25","100","1","20","10","24","5","5","50","17279","1042.5196078431372","1042.5196078431372","152.66666666666666","53.57843137254902","53.57843137254902","7.958164945367462","131","7","102"
"198","3","25","100","1","20","10","24","5","5","50","17280","0","892.9611650485436","147.126213592233","45.71844660194175","45.71844660194175","7.595052436621878","117.57142857142857","7","103"
"199","3","25","100","1","20","10","24","5","5","50","17280","0","924.8235294117648","146.33333333333334","47.8235294117647","47.8235294117647","7.424988193314794","124.55555555555556","9","102"
"200","3","25","100","1","20","10","24","5","5","50","17280","0","864.4901960784314","150.98039215686273","44.34313725490196","44.34313725490196","7.181642335023315","120.375","8","102"
"201","3","25","100","1","20","10","24","10","1","10","17279","1134.08","1134.08","154.52","58.3","58.3","9.540105152471085","118.875","8","100"
"202","3","25","100","1","20","10","24","10","1","10","17280","0","847.48","153.94","43.75","43.75","6.04109979633401","140.28571428571428","7","100"
"205","3","25","100","1","20","10","24","10","1","10","17279","1069.78","1077.98","155.31","55.3","54.88","8.44811912225705","127.6","5","100"
"203","3","25","100","1","20","10","24","10","1","10","17280","0","876.4949494949495","154.76767676767676","44.707070707070706","44.73737373737374","6.472009120743297","135.42857142857142","7","99"
"204","3","25","100","1","20","10","24","10","1","10","17280","0","882.5454545454545","154.33333333333334","45.56565656565657","45.09090909090909","7.327270629451314","120.375","8","99"
"207","3","25","100","1","20","10","24","10","1","10","17279","1074.7326732673268","1074.7326732673268","153.03960396039605","55.21782178217822","55.21782178217822","9.477360434456145","113.4","5","101"
"206","3","25","100","1","20","10","24","10","1","10","17280","0","998.040404040404","150.41414141414143","50.888888888888886","50.83838383838384","7.443013182674199","134.0909090909091","11","99"
"208","3","25","100","1","20","10","24","10","1","10","17280","0","1027.6224489795918","149.23469387755102","52.11224489795919","51.89795918367347","8.269090664795547","124.27272727272727","11","98"
"209","3","25","100","1","20","10","24","10","1","10","17280","0","862.4752475247525","152.14851485148515","44.06930693069307","44.06930693069307","6.540982375594004","131.85714285714286","7","101"
"210","3","25","100","1","20","10","24","10","1","10","17279","1069.07","1069.07","156.37","54.84","54.84","9.07915074309979","117.75","8","100"
"211","3","25","100","1","20","10","24","10","1","50","17280","0","917.7450980392157","148.99019607843138","46.81372549019608","46.81372549019608","6.077782106219969","151","9","102"
"212","3","25","100","1","20","10","24","10","1","50","17280","0","794.9009900990098","154.73267326732673","40.21782178217822","40.21782178217822","5.98419816887586","132.83333333333334","6","101"
"214","3","25","100","1","20","10","24","10","1","50","17279","1152.84","1152.84","155.27","58.56","58.56","8.660734557595992","133.11111111111111","9","100"
"213","3","25","100","1","20","10","24","10","1","50","17280","0","941.86","150.2","48.12","48.12","7.408928220255652","127.125","8","100"
"215","3","25","100","1","20","10","24","10","1","50","17280","0","948.2621359223301","144.9126213592233","48.90291262135922","49.019417475728154","8.29164029820797","114.36363636363636","11","103"
"216","3","25","100","1","20","10","24","10","1","50","17280","0","981.0808080808081","148.58585858585857","50.35353535353536","50.313131313131315","8.403261739450176","116.75","8","99"
"217","3","25","100","1","20","10","24","10","1","50","17279","1510.990099009901","1499.1386138613861","145.6138613861386","76.99009900990099","77.58415841584159","11.423682286165308","131.23076923076923","13","101"
"218","3","25","100","1","20","10","24","10","1","50","17280","0","886.4509803921569","147.91176470588235","45.40196078431372","45.40196078431372","6.3671658607577095","139.22222222222223","9","102"
"221","3","25","100","1","20","10","24","10","5","10","17279","1343.86","1343.86","151.37","68.68","68.68","11.545189003436422","116.4","10","100"
"219","3","25","100","1","20","10","24","10","1","50","17280","0","938.4747474747475","152.06060606060606","48.26262626262626","48.09090909090909","7.776075673865729","120.66666666666667","9","99"
"220","3","25","100","1","20","10","24","10","1","50","17280","0","816.7281553398059","149.60194174757282","41.86407766990291","41.86407766990291","6.349684395256018","128.625","8","103"
"222","3","25","100","1","20","10","24","10","5","10","17280","0","1011.6","149.23","51.78","51.78","8.772038327526129","114.8","10","100"
"223","3","25","100","1","20","10","24","10","5","10","17279","1111.04","1116.83","154.08","57.26","56.97","8.802600985221677","126.875","8","100"
"224","3","25","100","1","20","10","24","10","5","10","17280","0","996.92","148.32","50.95","50.95","7.758132295719844","128.5","10","100"
"225","3","25","100","1","20","10","24","10","5","10","17280","0","1139.4343434343434","141.94949494949495","58.94949494949495","58.343434343434346","8.936739948504654","127.5","14","99"
"227","3","25","100","1","20","10","24","10","5","10","17279","1197.24","1202.02","151.68","61.55","61.31","10.101008403361346","119","8","100"
"226","3","25","100","1","20","10","24","10","5","10","17280","0","944.83","151.45","48.48","48.48","8.06335112059765","117.125","8","100"
"228","3","25","100","1","20","10","24","10","5","10","17280","0","908.8529411764706","148.09803921568627","46.88235294117647","46.88235294117647","6.848929473824193","132.7","10","102"
"229","3","25","100","1","20","10","24","10","5","10","17280","0","927.52","151.33","47.68","47.68","7.010733182161754","132.3","10","100"
"230","3","25","100","1","20","10","24","10","5","10","17279","1246.7474747474748","1246.6666666666667","153.9090909090909","64.1919191919192","64.16161616161617","9.697493517718243","128.55555555555554","9","99"
"231","3","25","100","1","20","10","24","10","5","50","17280","0","878.1619047619048","143.3047619047619","45.32380952380952","45.32380952380952","7.603133374561949","115.5","8","105"
"234","3","25","100","1","20","10","24","10","5","50","17279","1346.186274509804","1354.421568627451","147.50980392156862","69.16666666666667","68.75490196078431","11.083646224447222","122.2","10","102"
"232","3","25","100","1","20","10","24","10","5","50","17280","0","857.1862745098039","148.54901960784315","44.07843137254902","44.07843137254902","5.987224933641578","143.125","8","102"
"233","3","25","100","1","20","10","24","10","5","50","17280","0","1056.66","147.07","54.13","54.13","8.768962655601662","120.5","12","100"
"235","3","25","100","1","20","10","24","10","5","50","17280","0","1013.17","146.2","51.83","51.06","8.859904458598724","114.18181818181819","11","100"
"236","3","25","100","1","20","10","24","10","5","50","17279","1156.2871287128712","1156.2871287128712","152.40594059405942","59.32673267326733","59.32673267326733","8.726695311040535","132.5","8","101"
"237","3","25","100","1","20","10","24","10","5","50","17280","0","1011.4554455445544","146.33663366336634","52.118811881188115","52.35643564356435","8.171543096859057","123.77777777777777","9","101"
"238","3","25","100","1","20","10","24","10","5","50","17280","0","932.4607843137255","145.33333333333334","47.627450980392155","47.5","6.479922059164178","143.9","10","102"
"240","3","25","100","1","20","10","24","10","5","50","17279","1137.8235294117646","1145","151.00980392156862","58.64705882352941","58.294117647058826","8.682464454976305","131.875","8","102"
"239","3","25","100","1","20","10","24","10","5","50","17280","0","872.5533980582525","146.71844660194174","44.9126213592233","44.87378640776699","6.757431930751228","129.125","8","103"
"241","3","25","100","1","20","50","24","5","1","10","17280","0","841.78","155.71","43.09","43.09","6.518207964601772","129.14285714285714","7","100"
"242","3","25","100","1","20","50","24","5","1","10","17280","0","951.4747474747475","148.83838383838383","48.686868686868685","49.282828282828284","8.859168970900816","107.4","10","99"
"243","3","25","100","1","20","50","24","5","1","10","17279","1081.9897959183672","1064.408163265306","157.80612244897958","54.44897959183673","55.275510204081634","8.73898327804028","121.8","5","98"
"244","3","25","100","1","20","50","24","5","1","10","17280","0","760.6","156.48","39.04","38.97","7.086335403726706","107.33333333333333","6","100"
"245","3","25","100","1","20","50","24","5","1","10","17280","0","816.6262626262626","155.3030303030303","42.19191919191919","42.08080808080808","7.446440084737959","109.66666666666667","6","99"
